"Block","Trial","Arrow","Condition","Correct","RT","subj_num","Time","Task"
4,100,2,1,1,0.37548,1,1,"Flanker"
4,101,2,1,1,0.47431,1,1,"Flanker"
4,102,1,1,1,0.39069,1,1,"Flanker"
4,103,1,0,1,0.45268,1,1,"Flanker"
4,104,2,0,1,0.43328,1,1,"Flanker"
4,105,2,0,1,0.37313,1,1,"Flanker"
4,106,2,2,1,0.47192,1,1,"Flanker"
4,107,2,2,1,0.51874,1,1,"Flanker"
4,108,1,0,1,0.46107,1,1,"Flanker"
4,109,2,0,1,0.33751,1,1,"Flanker"
4,110,2,2,1,0.40417,1,1,"Flanker"
4,111,2,0,1,0.37729,1,1,"Flanker"
4,112,2,1,1,0.39719,1,1,"Flanker"
4,113,2,1,1,0.39253,1,1,"Flanker"
4,114,1,1,1,0.41947,1,1,"Flanker"
4,115,2,2,1,0.36131,1,1,"Flanker"
4,116,1,0,1,0.37277,1,1,"Flanker"
4,117,1,2,1,0.56984,1,1,"Flanker"
4,118,1,1,1,0.43993,1,1,"Flanker"
4,119,2,2,1,0.47539,1,1,"Flanker"
4,120,1,1,1,0.65704,1,1,"Flanker"
4,121,1,0,1,0.51604,1,1,"Flanker"
4,122,2,1,1,0.45819,1,1,"Flanker"
4,123,2,1,1,0.31291,1,1,"Flanker"
4,124,2,0,1,0.37015,1,1,"Flanker"
4,125,2,2,1,0.27762,1,1,"Flanker"
4,126,2,2,1,0.28492,1,1,"Flanker"
4,127,1,1,0,0.32778,1,1,"Flanker"
4,128,1,2,1,0.57676,1,1,"Flanker"
4,129,1,0,1,0.39551,1,1,"Flanker"
4,130,1,2,1,0.6218,1,1,"Flanker"
4,131,1,2,1,0.38236,1,1,"Flanker"
4,132,1,1,1,0.29044,1,1,"Flanker"
4,133,1,0,1,0.22698,1,1,"Flanker"
4,134,1,0,1,0.29229,1,1,"Flanker"
4,135,2,1,1,0.50106,1,1,"Flanker"
4,136,1,0,1,0.51502,1,1,"Flanker"
4,137,2,1,1,0.36213,1,1,"Flanker"
4,138,2,0,0,0.31674,1,1,"Flanker"
4,139,2,2,1,0.43798,1,1,"Flanker"
4,140,2,2,1,0.43644,1,1,"Flanker"
4,141,1,0,1,0.49662,1,1,"Flanker"
4,142,1,1,1,0.7338,1,1,"Flanker"
4,143,2,0,1,0.2904,1,1,"Flanker"
4,144,2,2,0,0.33205,1,1,"Flanker"
5,1,2,2,1,3.3236,1,1,"Flanker"
5,2,1,1,1,0.52497,1,1,"Flanker"
5,3,2,0,1,0.42108,1,1,"Flanker"
5,4,2,0,1,0.41858,1,1,"Flanker"
5,5,1,1,1,0.42356,1,1,"Flanker"
5,6,2,0,1,0.29735,1,1,"Flanker"
5,7,2,0,1,0.4691,1,1,"Flanker"
5,8,2,0,1,0.40956,1,1,"Flanker"
5,9,1,0,1,0.38216,1,1,"Flanker"
5,10,1,2,0,0.39287,1,1,"Flanker"
5,11,2,0,1,0.34873,1,1,"Flanker"
5,12,1,0,1,0.32023,1,1,"Flanker"
5,13,2,1,1,0.38659,1,1,"Flanker"
5,14,2,1,1,0.42132,1,1,"Flanker"
5,15,2,2,1,0.29756,1,1,"Flanker"
5,16,1,2,1,0.40223,1,1,"Flanker"
5,17,1,2,0,0.31948,1,1,"Flanker"
5,18,1,1,1,0.4092,1,1,"Flanker"
5,19,1,1,1,0.32414,1,1,"Flanker"
5,20,1,2,1,0.52008,1,1,"Flanker"
5,21,1,0,1,0.31108,1,1,"Flanker"
5,22,1,1,1,0.33174,1,1,"Flanker"
5,23,1,0,1,0.35512,1,1,"Flanker"
5,24,2,1,1,0.43782,1,1,"Flanker"
5,25,2,1,1,0.39391,1,1,"Flanker"
5,26,2,1,1,0.30937,1,1,"Flanker"
5,27,2,1,1,0.30664,1,1,"Flanker"
5,28,1,0,1,0.4166,1,1,"Flanker"
5,29,1,0,1,0.38262,1,1,"Flanker"
5,30,2,2,1,0.38649,1,1,"Flanker"
5,31,2,1,1,0.34267,1,1,"Flanker"
5,32,2,1,1,0.46699,1,1,"Flanker"
5,33,1,0,1,0.34923,1,1,"Flanker"
5,34,2,0,1,0.39131,1,1,"Flanker"
5,35,1,0,1,0.28398,1,1,"Flanker"
5,36,1,1,0,0.25267,1,1,"Flanker"
5,37,2,0,1,0.4455,1,1,"Flanker"
5,38,1,0,1,0.30657,1,1,"Flanker"
5,39,2,1,1,0.31566,1,1,"Flanker"
5,40,1,2,1,0.30999,1,1,"Flanker"
5,41,1,1,1,0.41718,1,1,"Flanker"
5,42,2,0,1,0.28381,1,1,"Flanker"
5,43,1,0,1,0.30975,1,1,"Flanker"
5,44,2,2,1,0.32039,1,1,"Flanker"
5,45,1,2,1,0.30728,1,1,"Flanker"
5,46,2,2,1,0.29994,1,1,"Flanker"
5,47,1,0,1,0.30905,1,1,"Flanker"
5,48,2,0,1,0.32789,1,1,"Flanker"
5,49,2,1,1,0.45778,1,1,"Flanker"
5,50,2,2,1,0.375,1,1,"Flanker"
5,51,2,2,1,0.32118,1,1,"Flanker"
5,52,1,2,1,0.50787,1,1,"Flanker"
5,53,1,1,1,0.49157,1,1,"Flanker"
5,54,1,1,1,0.40131,1,1,"Flanker"
5,55,2,0,1,0.50893,1,1,"Flanker"
5,56,2,2,1,0.51558,1,1,"Flanker"
5,57,2,1,1,0.394,1,1,"Flanker"
5,58,1,0,1,0.4866,1,1,"Flanker"
5,59,1,1,1,0.42762,1,1,"Flanker"
5,60,1,0,1,0.36769,1,1,"Flanker"
5,61,2,2,0,0.29909,1,1,"Flanker"
5,62,2,1,1,0.35708,1,1,"Flanker"
5,63,1,2,1,0.4829,1,1,"Flanker"
5,64,2,0,1,0.29721,1,1,"Flanker"
5,65,1,2,1,0.28783,1,1,"Flanker"
5,66,2,2,1,0.37115,1,1,"Flanker"
5,67,2,2,0,0.26033,1,1,"Flanker"
5,68,2,2,1,0.47695,1,1,"Flanker"
5,69,1,2,1,0.32371,1,1,"Flanker"
5,70,1,1,1,0.45401,1,1,"Flanker"
5,71,1,1,1,0.38554,1,1,"Flanker"
5,72,1,2,1,0.37513,1,1,"Flanker"
5,73,2,2,1,0.43459,1,1,"Flanker"
5,74,2,1,1,0.42202,1,1,"Flanker"
5,75,1,1,1,0.54652,1,1,"Flanker"
5,76,2,2,1,0.33928,1,1,"Flanker"
5,77,2,2,1,0.35852,1,1,"Flanker"
5,78,1,1,1,1.2164,1,1,"Flanker"
5,79,1,1,1,0.90437,1,1,"Flanker"
5,80,1,2,1,0.77637,1,1,"Flanker"
5,81,1,1,1,0.42019,1,1,"Flanker"
5,82,2,0,1,0.35212,1,1,"Flanker"
5,83,1,2,1,0.44717,1,1,"Flanker"
5,84,2,0,1,0.37979,1,1,"Flanker"
5,85,2,0,1,0.39759,1,1,"Flanker"
5,86,1,2,1,0.38508,1,1,"Flanker"
5,87,1,0,1,0.41357,1,1,"Flanker"
5,88,2,0,1,0.44117,1,1,"Flanker"
5,89,2,1,1,0.35707,1,1,"Flanker"
5,90,2,1,1,0.33676,1,1,"Flanker"
5,91,2,1,1,0.28348,1,1,"Flanker"
5,92,1,0,1,0.45321,1,1,"Flanker"
5,93,2,0,1,0.36971,1,1,"Flanker"
5,94,1,1,1,0.38175,1,1,"Flanker"
5,95,2,2,1,0.33642,1,1,"Flanker"
5,96,2,2,0,0.2933,1,1,"Flanker"
5,97,1,2,1,0.42861,1,1,"Flanker"
5,98,1,2,1,0.37806,1,1,"Flanker"
5,99,1,0,1,0.49256,1,1,"Flanker"
5,100,2,2,1,0.42774,1,1,"Flanker"
5,101,2,0,1,0.42286,1,1,"Flanker"
5,102,2,1,1,0.48414,1,1,"Flanker"
5,103,2,0,1,0.33767,1,1,"Flanker"
5,104,1,2,1,0.4617,1,1,"Flanker"
5,105,1,2,1,0.63421,1,1,"Flanker"
5,106,2,1,1,0.3637,1,1,"Flanker"
5,107,1,0,1,0.38372,1,1,"Flanker"
5,108,1,2,1,0.5215,1,1,"Flanker"
5,109,1,0,1,0.40245,1,1,"Flanker"
5,110,1,2,0,0.43924,1,1,"Flanker"
5,111,1,1,1,0.42666,1,1,"Flanker"
5,112,1,0,1,0.47001,1,1,"Flanker"
5,113,2,1,1,0.43747,1,1,"Flanker"
5,114,1,1,1,0.37676,1,1,"Flanker"
5,115,2,2,1,0.32492,1,1,"Flanker"
5,116,2,0,1,0.40841,1,1,"Flanker"
5,117,1,1,1,0.36237,1,1,"Flanker"
5,118,2,2,1,0.36568,1,1,"Flanker"
5,119,1,0,1,0.28183,1,1,"Flanker"
5,120,1,1,1,0.39509,1,1,"Flanker"
5,121,2,1,1,0.36608,1,1,"Flanker"
5,122,1,0,1,0.40009,1,1,"Flanker"
5,123,1,1,1,0.35791,1,1,"Flanker"
5,124,2,2,1,0.43275,1,1,"Flanker"
5,125,1,2,1,0.42233,1,1,"Flanker"
5,126,1,0,1,0.5692,1,1,"Flanker"
5,127,1,2,1,0.8722,1,1,"Flanker"
5,128,2,1,1,0.39375,1,1,"Flanker"
5,129,2,0,1,0.32475,1,1,"Flanker"
5,130,1,0,1,0.40673,1,1,"Flanker"
5,131,2,1,1,0.34676,1,1,"Flanker"
5,132,1,2,1,0.36696,1,1,"Flanker"
5,133,2,2,1,0.35242,1,1,"Flanker"
5,134,1,2,1,0.38197,1,1,"Flanker"
5,135,2,2,1,0.34345,1,1,"Flanker"
5,136,2,0,1,0.39314,1,1,"Flanker"
5,137,2,1,1,0.34884,1,1,"Flanker"
5,138,1,1,1,0.43984,1,1,"Flanker"
5,139,2,2,1,0.43711,1,1,"Flanker"
5,140,2,1,1,0.40893,1,1,"Flanker"
5,141,2,0,1,0.35157,1,1,"Flanker"
5,142,1,1,1,0.40101,1,1,"Flanker"
5,143,2,0,1,0.27557,1,1,"Flanker"
5,144,1,0,1,0.40652,1,1,"Flanker"
1,1,1,1,1,0.86749,1,2,"Flanker"
1,2,1,2,1,0.48292,1,2,"Flanker"
1,3,1,1,1,0.38748,1,2,"Flanker"
1,4,1,2,1,0.41165,1,2,"Flanker"
1,5,1,1,1,0.37694,1,2,"Flanker"
1,6,2,2,1,0.39642,1,2,"Flanker"
1,7,1,2,1,0.40932,1,2,"Flanker"
1,8,2,0,1,0.30858,1,2,"Flanker"
1,9,2,0,1,0.40775,1,2,"Flanker"
1,10,1,0,1,0.38711,1,2,"Flanker"
1,11,2,1,1,0.31929,1,2,"Flanker"
1,12,2,1,1,0.37664,1,2,"Flanker"
1,13,1,1,1,0.42899,1,2,"Flanker"
1,14,2,1,1,0.3057,1,2,"Flanker"
1,15,1,0,1,0.33072,1,2,"Flanker"
1,16,1,1,1,0.35892,1,2,"Flanker"
1,17,2,2,1,0.33561,1,2,"Flanker"
1,18,2,0,1,0.39534,1,2,"Flanker"
1,19,2,0,1,0.37534,1,2,"Flanker"
1,20,1,0,1,0.39436,1,2,"Flanker"
1,21,2,2,1,0.37381,1,2,"Flanker"
1,22,2,1,1,0.36977,1,2,"Flanker"
1,23,1,2,0,0.36435,1,2,"Flanker"
1,24,2,0,1,0.35853,1,2,"Flanker"
1,25,1,2,1,0.37121,1,2,"Flanker"
1,26,1,0,1,0.42214,1,2,"Flanker"
1,27,2,2,1,0.35416,1,2,"Flanker"
1,28,1,2,1,0.29996,1,2,"Flanker"
1,29,1,2,0,0.31156,1,2,"Flanker"
1,30,2,0,1,0.32035,1,2,"Flanker"
1,31,2,1,1,0.36442,1,2,"Flanker"
1,32,1,0,1,0.38872,1,2,"Flanker"
1,33,2,2,1,0.41783,1,2,"Flanker"
1,34,2,1,1,0.40699,1,2,"Flanker"
1,35,1,0,1,0.37759,1,2,"Flanker"
1,36,1,2,0,0.33305,1,2,"Flanker"
1,37,2,2,1,0.35424,1,2,"Flanker"
1,38,2,0,1,0.36233,1,2,"Flanker"
1,39,1,0,1,0.41333,1,2,"Flanker"
1,40,2,2,1,0.40318,1,2,"Flanker"
1,41,2,2,1,0.4133,1,2,"Flanker"
1,42,1,1,1,0.4182,1,2,"Flanker"
1,43,1,0,1,0.3596,1,2,"Flanker"
1,44,2,0,1,0.34506,1,2,"Flanker"
1,45,1,2,1,0.38933,1,2,"Flanker"
1,46,2,1,1,0.33753,1,2,"Flanker"
1,47,2,2,0,0.42667,1,2,"Flanker"
1,48,2,1,1,0.35134,1,2,"Flanker"
1,49,2,1,1,0.29861,1,2,"Flanker"
1,50,2,1,1,0.33152,1,2,"Flanker"
1,51,2,2,0,0.37369,1,2,"Flanker"
1,52,2,1,1,0.3406,1,2,"Flanker"
1,53,1,2,1,0.40416,1,2,"Flanker"
1,54,1,1,1,0.38532,1,2,"Flanker"
1,55,1,2,1,0.38117,1,2,"Flanker"
1,56,2,1,0,0.38463,1,2,"Flanker"
1,57,2,2,1,0.48275,1,2,"Flanker"
1,58,1,0,1,0.32048,1,2,"Flanker"
1,59,2,2,1,0.47627,1,2,"Flanker"
1,60,2,1,1,0.32287,1,2,"Flanker"
1,61,1,0,1,0.38752,1,2,"Flanker"
1,62,1,2,1,0.39363,1,2,"Flanker"
1,63,2,0,1,0.37136,1,2,"Flanker"
1,64,1,2,1,0.38994,1,2,"Flanker"
1,65,2,1,1,0.29795,1,2,"Flanker"
1,66,1,0,1,0.34169,1,2,"Flanker"
1,67,2,0,1,0.28624,1,2,"Flanker"
1,68,1,1,1,0.29577,1,2,"Flanker"
1,69,1,2,1,0.3939,1,2,"Flanker"
1,70,2,0,1,0.28498,1,2,"Flanker"
1,71,1,2,1,0.31802,1,2,"Flanker"
1,72,2,1,1,0.39169,1,2,"Flanker"
1,73,2,1,1,0.38866,1,2,"Flanker"
1,74,1,1,1,0.26202,1,2,"Flanker"
1,75,1,2,1,0.39497,1,2,"Flanker"
1,76,1,1,1,0.41223,1,2,"Flanker"
1,77,2,0,1,0.35323,1,2,"Flanker"
1,78,2,2,0,0.3962,1,2,"Flanker"
1,79,1,1,1,0.40832,1,2,"Flanker"
1,80,2,1,1,0.28358,1,2,"Flanker"
1,81,2,0,1,0.31734,1,2,"Flanker"
1,82,1,0,0,0.2945,1,2,"Flanker"
1,83,1,1,1,0.4156,1,2,"Flanker"
1,84,2,2,1,0.32549,1,2,"Flanker"
1,85,1,2,0,0.25494,1,2,"Flanker"
1,86,2,0,1,0.3191,1,2,"Flanker"
1,87,1,0,1,0.40285,1,2,"Flanker"
1,88,2,2,1,0.35748,1,2,"Flanker"
1,89,2,2,0,0.29627,1,2,"Flanker"
1,90,2,0,1,0.29923,1,2,"Flanker"
1,91,1,0,1,0.38065,1,2,"Flanker"
1,92,1,2,0,0.31221,1,2,"Flanker"
1,93,2,1,1,0.33047,1,2,"Flanker"
1,94,2,1,1,0.37176,1,2,"Flanker"
1,95,1,1,0,0.28597,1,2,"Flanker"
1,96,1,1,1,0.41633,1,2,"Flanker"
1,97,1,0,0,0.32668,1,2,"Flanker"
1,98,2,2,1,0.3514,1,2,"Flanker"
1,99,2,0,1,0.29008,1,2,"Flanker"
1,100,1,1,1,0.3877,1,2,"Flanker"
1,101,1,1,1,0.38255,1,2,"Flanker"
1,102,1,0,1,0.40396,1,2,"Flanker"
1,103,2,2,1,0.47102,1,2,"Flanker"
1,104,1,2,1,0.39707,1,2,"Flanker"
1,105,1,1,1,0.38391,1,2,"Flanker"
1,106,1,0,1,0.30815,1,2,"Flanker"
1,107,1,2,0,0.37324,1,2,"Flanker"
1,108,1,1,1,0.36208,1,2,"Flanker"
1,109,2,0,1,0.34754,1,2,"Flanker"
1,110,2,0,1,0.36798,1,2,"Flanker"
1,111,1,2,1,0.4186,1,2,"Flanker"
1,112,2,0,1,0.29769,1,2,"Flanker"
1,113,1,1,1,0.34504,1,2,"Flanker"
1,114,2,1,1,0.3478,1,2,"Flanker"
1,115,2,2,1,0.35767,1,2,"Flanker"
1,116,1,0,1,0.3774,1,2,"Flanker"
1,117,1,0,1,0.36423,1,2,"Flanker"
1,118,1,0,1,0.29509,1,2,"Flanker"
1,119,1,2,1,0.28967,1,2,"Flanker"
1,120,2,1,1,0.33899,1,2,"Flanker"
1,121,2,2,0,0.38999,1,2,"Flanker"
1,122,2,2,1,0.40961,1,2,"Flanker"
1,123,1,2,1,0.42122,1,2,"Flanker"
1,124,1,0,1,0.44244,1,2,"Flanker"
1,125,1,0,1,0.35366,1,2,"Flanker"
1,126,2,0,1,0.37786,1,2,"Flanker"
1,127,1,1,1,0.34053,1,2,"Flanker"
1,128,2,2,1,0.32041,1,2,"Flanker"
1,129,1,1,0,0.33197,1,2,"Flanker"
1,130,1,2,0,0.32512,1,2,"Flanker"
1,131,2,1,1,0.31897,1,2,"Flanker"
1,132,1,0,1,0.37663,1,2,"Flanker"
1,133,1,1,1,0.34904,1,2,"Flanker"
1,134,1,1,1,0.33487,1,2,"Flanker"
1,135,2,0,1,0.4418,1,2,"Flanker"
1,136,2,1,1,0.34102,1,2,"Flanker"
1,137,2,1,1,0.24338,1,2,"Flanker"
1,138,2,0,1,0.24,1,2,"Flanker"
1,139,2,0,1,0.30636,1,2,"Flanker"
1,140,2,2,1,0.32343,1,2,"Flanker"
1,141,1,0,0,0.37248,1,2,"Flanker"
1,142,1,1,1,0.37673,1,2,"Flanker"
1,143,2,2,1,0.40659,1,2,"Flanker"
1,144,2,0,1,0.38616,1,2,"Flanker"
2,1,2,0,1,0.46701,1,2,"Flanker"
2,2,2,0,1,0.29749,1,2,"Flanker"
2,3,2,2,0,0.41804,1,2,"Flanker"
2,4,1,1,1,0.39928,1,2,"Flanker"
2,5,1,2,0,0.41039,1,2,"Flanker"
2,6,1,1,1,0.3755,1,2,"Flanker"
2,7,1,0,1,0.35389,1,2,"Flanker"
2,8,1,2,0,0.40402,1,2,"Flanker"
2,9,1,0,1,0.30591,1,2,"Flanker"
2,10,2,1,1,0.37824,1,2,"Flanker"
2,11,1,1,1,0.31197,1,2,"Flanker"
2,12,2,1,1,0.27947,1,2,"Flanker"
2,13,2,1,0,0.30491,1,2,"Flanker"
2,14,1,2,1,0.38691,1,2,"Flanker"
2,15,1,1,1,0.40779,1,2,"Flanker"
2,16,1,0,1,0.28333,1,2,"Flanker"
2,17,1,0,1,0.29194,1,2,"Flanker"
2,18,1,2,1,0.28566,1,2,"Flanker"
2,19,2,2,1,0.35962,1,2,"Flanker"
2,20,1,1,1,0.47395,1,2,"Flanker"
2,21,2,1,1,0.29574,1,2,"Flanker"
2,22,1,2,1,0.32074,1,2,"Flanker"
2,23,2,0,1,0.26756,1,2,"Flanker"
2,24,1,1,0,0.35707,1,2,"Flanker"
2,25,2,0,1,0.31946,1,2,"Flanker"
2,26,2,2,1,0.51281,1,2,"Flanker"
2,27,1,0,1,0.36709,1,2,"Flanker"
2,28,2,2,1,0.33232,1,2,"Flanker"
2,29,1,0,1,0.3007,1,2,"Flanker"
2,30,2,2,1,0.28023,1,2,"Flanker"
2,31,1,1,1,0.33661,1,2,"Flanker"
2,32,1,2,1,0.49051,1,2,"Flanker"
2,33,1,2,1,0.37178,1,2,"Flanker"
2,34,1,1,1,0.32558,1,2,"Flanker"
2,35,2,1,1,0.40145,1,2,"Flanker"
2,36,1,0,1,0.43419,1,2,"Flanker"
2,37,2,0,1,0.35168,1,2,"Flanker"
2,38,1,1,1,0.3875,1,2,"Flanker"
2,39,2,2,1,0.32719,1,2,"Flanker"
2,40,2,0,1,0.32899,1,2,"Flanker"
2,41,2,2,1,0.25936,1,2,"Flanker"
2,42,2,0,1,0.26008,1,2,"Flanker"
2,43,2,2,1,0.26807,1,2,"Flanker"
2,44,1,0,1,0.46844,1,2,"Flanker"
2,45,1,1,1,0.33897,1,2,"Flanker"
2,46,2,1,0,0.25353,1,2,"Flanker"
2,47,2,0,1,0.34298,1,2,"Flanker"
2,48,1,2,0,0.28747,1,2,"Flanker"
2,49,1,0,1,0.40262,1,2,"Flanker"
2,50,2,1,1,0.33366,1,2,"Flanker"
2,51,1,0,1,0.33705,1,2,"Flanker"
2,52,2,2,1,0.4533,1,2,"Flanker"
2,53,1,0,0,0.2512,1,2,"Flanker"
2,54,1,0,1,0.40783,1,2,"Flanker"
2,55,1,1,1,0.35679,1,2,"Flanker"
2,56,1,0,1,0.28037,1,2,"Flanker"
2,57,2,0,1,0.37714,1,2,"Flanker"
2,58,1,1,1,0.30111,1,2,"Flanker"
2,59,2,0,1,0.2864,1,2,"Flanker"
2,60,1,2,1,0.28681,1,2,"Flanker"
2,61,2,1,1,0.21762,1,2,"Flanker"
2,62,2,2,0,0.31256,1,2,"Flanker"
2,63,2,0,1,0.40171,1,2,"Flanker"
2,64,2,2,1,0.36709,1,2,"Flanker"
2,65,2,1,1,0.28474,1,2,"Flanker"
2,66,1,2,0,0.2909,1,2,"Flanker"
2,67,2,0,1,0.29174,1,2,"Flanker"
2,68,2,1,1,0.40508,1,2,"Flanker"
2,69,1,1,0,0.30664,1,2,"Flanker"
2,70,2,0,1,0.35567,1,2,"Flanker"
2,71,2,1,1,0.29425,1,2,"Flanker"
2,72,2,2,1,0.35907,1,2,"Flanker"
2,73,1,1,1,0.32217,1,2,"Flanker"
2,74,1,1,1,0.3103,1,2,"Flanker"
2,75,2,2,1,0.39408,1,2,"Flanker"
2,76,1,2,1,0.5538,1,2,"Flanker"
2,77,1,0,1,0.31468,1,2,"Flanker"
2,78,1,1,1,0.38883,1,2,"Flanker"
2,79,1,2,0,0.38337,1,2,"Flanker"
2,80,1,1,1,0.30749,1,2,"Flanker"
2,81,1,1,1,0.35823,1,2,"Flanker"
2,82,1,2,1,1.3137,1,2,"Flanker"
2,83,2,1,1,0.44287,1,2,"Flanker"
2,84,1,0,1,0.60759,1,2,"Flanker"
2,85,1,2,1,0.54471,1,2,"Flanker"
2,86,1,0,1,0.35312,1,2,"Flanker"
2,87,2,0,1,0.39419,1,2,"Flanker"
2,88,2,1,1,0.29466,1,2,"Flanker"
2,89,2,0,1,0.39377,1,2,"Flanker"
2,90,1,1,1,0.43791,1,2,"Flanker"
2,91,1,0,1,0.36883,1,2,"Flanker"
2,92,1,2,1,0.27642,1,2,"Flanker"
2,93,1,0,1,0.29444,1,2,"Flanker"
2,94,2,2,1,0.47198,1,2,"Flanker"
2,95,1,0,1,0.3741,1,2,"Flanker"
2,96,2,0,1,0.40851,1,2,"Flanker"
2,97,1,2,1,0.24481,1,2,"Flanker"
2,98,2,0,1,0.25304,1,2,"Flanker"
2,99,2,1,0,0.30994,1,2,"Flanker"
2,100,2,1,1,0.39116,1,2,"Flanker"
2,101,1,2,0,0.49164,1,2,"Flanker"
2,102,2,2,1,0.33778,1,2,"Flanker"
2,103,2,2,1,0.45986,1,2,"Flanker"
2,104,2,1,1,0.33125,1,2,"Flanker"
2,105,1,2,0,0.30007,1,2,"Flanker"
2,106,2,1,1,0.30224,1,2,"Flanker"
2,107,2,0,1,0.3273,1,2,"Flanker"
2,108,2,2,1,0.37074,1,2,"Flanker"
2,109,2,1,1,0.36525,1,2,"Flanker"
2,110,2,1,1,0.28128,1,2,"Flanker"
2,111,1,0,1,0.48122,1,2,"Flanker"
2,112,1,1,1,0.35987,1,2,"Flanker"
2,113,2,2,1,0.36436,1,2,"Flanker"
2,114,2,0,1,0.3981,1,2,"Flanker"
2,115,2,0,1,0.30666,1,2,"Flanker"
2,116,2,1,1,0.30838,1,2,"Flanker"
2,117,1,1,0,0.28503,1,2,"Flanker"
2,118,2,0,1,0.3033,1,2,"Flanker"
2,119,2,2,1,0.5931,1,2,"Flanker"
2,120,2,2,1,0.37852,1,2,"Flanker"
2,121,1,2,1,0.43739,1,2,"Flanker"
2,122,1,2,1,0.50027,1,2,"Flanker"
2,123,2,0,1,0.63386,1,2,"Flanker"
2,124,1,1,1,0.41056,1,2,"Flanker"
2,125,2,1,1,0.3588,1,2,"Flanker"
2,126,2,1,1,0.28989,1,2,"Flanker"
2,127,1,0,1,0.6105,1,2,"Flanker"
2,128,1,2,1,0.4107,1,2,"Flanker"
2,129,2,1,1,0.40212,1,2,"Flanker"
2,130,1,1,1,0.37206,1,2,"Flanker"
2,131,2,2,1,0.41441,1,2,"Flanker"
2,132,2,2,1,0.30115,1,2,"Flanker"
2,133,2,1,1,0.3163,1,2,"Flanker"
2,134,1,2,1,0.43904,1,2,"Flanker"
2,135,2,0,1,0.34682,1,2,"Flanker"
2,136,2,0,1,0.30937,1,2,"Flanker"
2,137,1,0,0,0.28817,1,2,"Flanker"
2,138,1,2,0,0.25716,1,2,"Flanker"
2,139,1,0,1,0.32545,1,2,"Flanker"
2,140,1,0,1,0.32369,1,2,"Flanker"
2,141,1,1,1,0.31098,1,2,"Flanker"
2,142,1,2,1,0.29133,1,2,"Flanker"
2,143,2,2,1,0.42856,1,2,"Flanker"
2,144,2,2,1,0.39209,1,2,"Flanker"
3,1,2,1,1,0.33335,1,2,"Flanker"
3,2,1,2,1,0.37425,1,2,"Flanker"
3,3,1,1,1,0.34779,1,2,"Flanker"
3,4,1,0,1,0.33351,1,2,"Flanker"
3,5,2,2,1,0.40068,1,2,"Flanker"
3,6,1,0,1,0.30081,1,2,"Flanker"
3,7,2,0,1,0.35742,1,2,"Flanker"
3,8,2,0,1,0.40121,1,2,"Flanker"
3,9,2,2,1,0.33173,1,2,"Flanker"
3,10,2,1,1,0.29676,1,2,"Flanker"
3,11,1,2,0,0.32108,1,2,"Flanker"
3,12,1,1,0,0.316,1,2,"Flanker"
3,13,2,1,1,0.36564,1,2,"Flanker"
3,14,1,1,1,0.42488,1,2,"Flanker"
3,15,1,1,1,0.43643,1,2,"Flanker"
3,16,2,0,1,0.36366,1,2,"Flanker"
3,17,1,0,1,0.41318,1,2,"Flanker"
3,18,1,2,0,0.40161,1,2,"Flanker"
3,19,1,0,1,0.41315,1,2,"Flanker"
3,20,2,2,1,0.3856,1,2,"Flanker"
3,21,2,1,1,0.37275,1,2,"Flanker"
3,22,1,1,1,0.40102,1,2,"Flanker"
3,23,1,0,1,0.45265,1,2,"Flanker"
3,24,2,1,1,1.129,1,2,"Flanker"
3,25,2,0,1,0.37695,1,2,"Flanker"
3,26,1,1,1,0.41173,1,2,"Flanker"
3,27,1,2,1,0.55197,1,2,"Flanker"
3,28,2,0,1,0.34318,1,2,"Flanker"
3,29,2,2,1,0.44489,1,2,"Flanker"
3,30,2,1,1,0.28762,1,2,"Flanker"
3,31,2,0,1,0.32132,1,2,"Flanker"
3,32,2,2,1,0.39611,1,2,"Flanker"
3,33,2,0,1,0.30262,1,2,"Flanker"
3,34,2,1,1,0.30466,1,2,"Flanker"
3,35,2,2,1,0.32229,1,2,"Flanker"
3,36,1,1,1,0.49362,1,2,"Flanker"
3,37,2,1,0,0.33026,1,2,"Flanker"
3,38,1,1,1,0.46934,1,2,"Flanker"
3,39,1,0,1,0.37845,1,2,"Flanker"
3,40,1,1,1,0.3436,1,2,"Flanker"
3,41,2,1,1,0.5454,1,2,"Flanker"
3,42,2,2,1,0.57763,1,2,"Flanker"
3,43,2,0,1,0.37742,1,2,"Flanker"
3,44,2,2,1,0.42944,1,2,"Flanker"
3,45,1,0,0,0.3213,1,2,"Flanker"
3,46,1,2,1,0.20362,1,2,"Flanker"
3,47,1,1,1,0.29754,1,2,"Flanker"
3,48,2,2,0,0.39624,1,2,"Flanker"
3,49,1,1,0,0.18284,1,2,"Flanker"
3,50,1,0,1,0.31963,1,2,"Flanker"
3,51,2,2,1,0.31274,1,2,"Flanker"
3,52,1,0,0,0.28251,1,2,"Flanker"
3,53,1,2,1,0.58027,1,2,"Flanker"
3,54,2,0,1,0.33923,1,2,"Flanker"
3,55,2,0,1,0.34311,1,2,"Flanker"
3,56,1,2,0,0.24211,1,2,"Flanker"
3,57,1,2,0,0.26483,1,2,"Flanker"
3,58,2,0,1,0.40282,1,2,"Flanker"
3,59,1,2,0,0.32614,1,2,"Flanker"
3,60,1,2,1,0.27366,1,2,"Flanker"
